ZIP Code,Population,Year
84774,1681,2020
84775,460,2020
84776,481,2020
84779,760,2020
84780,27518,2020
84781,122,2020
84782,638,2020
84783,738,2020
84784,2921,2020
84790,47849,2020
85003,8465,2020
85004,8223,2020
85006,26682,2020
85007,14820,2020
85008,62995,2020
85009,54000,2020
85012,7595,2020
85013,20912,2020
85014,27888,2020
85015,44010,2020
85016,35627,2020
85017,43396,2020
85018,38891,2020
85019,30369,2020
85020,35742,2020
85021,42114,2020
85022,52146,2020
85023,35196,2020
85024,26724,2020
85027,39488,2020
85028,19120,2020
85029,47541,2020
85031,36409,2020
85032,73212,2020
85033,64388,2020
85034,5438,2020
85035,57599,2020
85037,55083,2020
85040,35399,2020
85041,64657,2020
85042,49374,2020
85043,37779,2020
85044,43187,2020
85045,6737,2020
85048,36867,2020
85050,31864,2020
85051,46041,2020
85053,31381,2020
85054,8836,2020
85083,20343,2020
85085,24608,2020
85086,43447,2020
85087,8124,2020
85118,12888,2020
85119,26216,2020
85120,31042,2020
85121,1782,2020
85122,60061,2020
85123,10484,2020
85128,17427,2020
85131,20455,2020
85132,40171,2020
85135,444,2020
85137,2772,2020
85138,41266,2020
85139,17708,2020
85140,51520,2020
85141,534,2020
85142,77101,2020
85143,41329,2020
85145,3893,2020
85147,4188,2020
85172,1497,2020
85173,3155,2020
85192,2669,2020
85193,5946,2020
85194,8283,2020
85201,55159,2020
85202,40037,2020
85203,40112,2020
85204,69792,2020
85205,44079,2020
85206,36506,2020
85207,51867,2020
85208,38474,2020
85209,40294,2020
85210,41359,2020
85212,40326,2020
85213,38412,2020
85215,16255,2020
85224,45154,2020
85225,69790,2020
85226,39614,2020
85233,36229,2020
85234,49266,2020
85248,36396,2020
85249,40711,2020
85250,17860,2020
85251,41592,2020
85253,18873,2020
85254,47518,2020
85255,43246,2020
85256,6329,2020
85257,33594,2020
85258,27133,2020
85259,24119,2020
85260,41192,2020
85262,12675,2020
85263,3040,2020
85264,1511,2020
85266,13596,2020
85268,25368,2020
85281,69197,2020
85282,56435,2020
85283,51800,2020
85284,20782,2020
85286,45444,2020
85295,48814,2020
85296,46934,2020
85297,32706,2020
85298,32742,2020
85301,69181,2020
85302,41547,2020
85303,35403,2020
85304,29801,2020
85305,14452,2020
85306,23923,2020
85307,12118,2020
85308,65799,2020
85309,836,2020
85310,20492,2020
85320,956,2020
85321,3768,2020
85322,579,2020
85323,45361,2020
85324,2685,2020
85325,1281,2020
85326,63438,2020
85328,286,2020
85331,31947,2020
85332,1960,2020
85333,607,2020
85334,1005,2020
85335,35702,2020
85336,873,2020
85337,2676,2020
85338,51691,2020
85339,49398,2020
85340,39394,2020
85341,51,2020
85342,1795,2020
85343,87,2020
85344,10608,2020
85345,57095,2020
85346,4275,2020
85347,498,2020
85348,2836,2020
85349,31340,2020
85350,24044,2020
85351,28824,2020
85352,495,2020
85353,42230,2020
85354,7673,2020
85355,12756,2020
85356,5009,2020
85357,434,2020
85360,99,2020
85361,7082,2020
85362,667,2020
85363,6837,2020
85364,73674,2020
85365,53355,2020
85367,22067,2020
85371,310,2020
85373,20738,2020
85374,49284,2020
85375,30285,2020
85377,3589,2020
85379,47061,2020
85381,25050,2020
85382,38815,2020
85383,58375,2020
85387,11141,2020
85388,33455,2020
85390,9443,2020
85392,38795,2020
85395,30013,2020
85396,25272,2020
85501,13073,2020
85530,1508,2020
85531,366,2020
85533,3412,2020
85534,2708,2020
85535,0,2020
85536,445,2020
85539,4146,2020
85540,3294,2020
85541,21809,2020
85542,3538,2020
85543,4058,2020
85544,2800,2020
85545,607,2020
85546,20383,2020
85550,5525,2020
85551,555,2020
85552,6653,2020
85553,1850,2020
85554,456,2020
85601,692,2020
85602,9007,2020
85603,7137,2020
85605,666,2020
85606,1002,2020
85607,17415,2020
85608,3421,2020
85609,401,2020
85610,854,2020
85611,1246,2020
85613,5563,2020
85614,24890,2020
85615,9133,2020
85616,5483,2020
85617,1254,2020
85618,1796,2020
85619,35,2020
85620,985,2020
85621,21988,2020
85622,5785,2020
85623,5526,2020
85624,1334,2020
85625,1975,2020
85626,817,2020
85627,1183,2020
85629,25097,2020
85630,1889,2020
85631,3750,2020
85632,757,2020
85633,34,2020
85634,6578,2020
85635,33427,2020
85637,1129,2020
85638,1688,2020
85640,140,2020
85641,28966,2020
85643,8771,2020
85645,2028,2020
85646,1210,2020
85648,20064,2020
85650,15799,2020
85653,21629,2020
85654,0,2020
85658,10797,2020
85701,5279,2020
85704,34413,2020
85705,57449,2020
85706,57712,2020
85707,717,2020
85708,4009,2020
85710,53002,2020
85711,41266,2020
85712,32494,2020
85713,47477,2020
85714,14449,2020
85715,19532,2020
85716,30850,2020
85718,26364,2020
85719,48196,2020
85723,0,2020
85724,0,2020
85726,0,2020
85730,38755,2020
85735,10457,2020
85736,4404,2020
85737,22398,2020
85739,18952,2020
85741,34079,2020
85742,28812,2020
85743,30443,2020
85745,39211,2020
85746,48383,2020
85747,26113,2020
85748,19646,2020
85749,19055,2020
85750,24814,2020
85755,17100,2020
85756,43677,2020
85757,20100,2020
85901,18416,2020
85911,1864,2020
85912,344,2020
85920,554,2020
85922,51,2020
85923,568,2020
85924,2502,2020
85925,5049,2020
85926,684,2020
85927,129,2020
85928,1258,2020
85929,7173,2020
85930,1444,2020
85931,197,2020
85932,664,2020
85933,2548,2020
85934,405,2020
85935,5021,2020
85936,4283,2020
85937,8734,2020
85938,2391,2020
85939,4380,2020
85940,1341,2020
85941,11320,2020
85942,21,2020
86001,45396,2020
86003,21,2020
86004,35703,2020
86011,10836,2020
86015,364,2020
86016,33,2020
86017,755,2020
86018,619,2020
86020,1884,2020
86021,5959,2020
86022,1885,2020
86023,2316,2020
86024,908,2020
86025,5607,2020
86028,67,2020
86029,93,2020
86030,1734,2020
86031,1749,2020
86032,2034,2020
86033,8080,2020
86034,1842,2020
86035,1980,2020
86036,537,2020
86038,55,2020
86039,1296,2020
86040,10599,2020
86042,2419,2020
86043,3036,2020
86044,3301,2020
86045,12149,2020
86046,6053,2020
86047,15403,2020
86052,316,2020
86053,2865,2020
86054,1422,2020
86301,23882,2020
86303,17955,2020
86305,19022,2020
86313,322,2020
86314,39335,2020
86315,8001,2020
86320,2437,2020
86321,2509,2020
86322,11868,2020
86323,17032,2020
86324,4367,2020
86325,5608,2020
86326,25300,2020
86327,10593,2020
86329,1416,2020
86331,416,2020
86332,2191,2020
86333,7960,2020
86334,4778,2020
86335,4868,2020
86336,11621,2020
86337,1523,2020
86338,408,2020
86343,83,2020
86351,6494,2020
86401,27059,2020
86403,19123,2020
86404,16451,2020
86406,23069,2020
86409,29045,2020
86411,181,2020
86413,12033,2020
86426,15326,2020
86429,8415,2020
86431,419,2020
86432,3815,2020
86433,43,2020
86434,1764,2020
86435,0,2020
86436,1282,2020
86437,129,2020
86438,794,2020
86440,7773,2020
86441,2066,2020
86442,33686,2020
86443,0,2020
86444,1520,2020
86445,210,2020
86502,980,2020
86503,10578,2020
86504,7296,2020
86505,7920,2020
86506,1273,2020
86507,2429,2020
86508,599,2020
86510,4126,2020
86511,3988,2020
86512,2867,2020
86514,3384,2020
86515,3660,2020
86520,1556,2020
86535,1459,2020
86538,1649,2020
86540,1084,2020
86544,1452,2020
86545,1264,2020
86547,1242,2020
86556,2358,2020
87001,3675,2020
87002,21804,2020
87004,12623,2020
87005,112,2020
87006,1171,2020
87007,869,2020
87008,2541,2020
87010,1017,2020
87011,35,2020
87012,371,2020
87013,6395,2020
87014,469,2020
87015,15012,2020
87016,3502,2020
87017,500,2020
87018,499,2020
87020,11058,2020
87021,3391,2020
87022,773,2020
87023,577,2020
87024,2257,2020
87025,1512,2020
87026,4077,2020
87027,289,2020
87028,493,2020
87029,229,2020
87031,44542,2020
87032,251,2020
87034,1858,2020
87035,6903,2020
87036,1585,2020
87037,808,2020
87038,642,2020
87040,560,2020
87041,927,2020
87042,3599,2020
87043,4506,2020
87044,184,2020
87045,1692,2020
87046,256,2020
87047,4554,2020
87048,8983,2020
87049,1761,2020
87051,1429,2020
87052,2884,2020
87053,1268,2020
87056,987,2020
87059,9646,2020
87061,293,2020
87062,1792,2020
87063,358,2020
87064,106,2020
87068,5386,2020
87070,170,2020
87072,652,2020
87083,444,2020
87102,19486,2020
87104,13679,2020
87105,57365,2020
87106,25299,2020
87107,29735,2020
87108,37572,2020
87109,39961,2020
87110,39581,2020
87111,57389,2020
87112,41406,2020
87113,16098,2020
87114,69752,2020
87116,4308,2020
87117,335,2020
87120,64398,2020
87121,77671,2020
87122,18870,2020
87123,44103,2020
87124,55409,2020
87144,44388,2020
87301,24684,2020
87305,2907,2020
87310,1058,2020
87311,4101,2020
87312,398,2020
87313,5914,2020
87315,116,2020
87316,1228,2020
87317,2129,2020
87319,1849,2020
87320,377,2020
87321,2419,2020
87322,243,2020
87323,4418,2020
87325,3443,2020
87326,1624,2020
87327,8187,2020
87328,2709,2020
87347,129,2020
87357,672,2020
87364,1090,2020
87375,3607,2020
87401,46151,2020
87402,9620,2020
87410,16716,2020
87412,1683,2020
87413,16177,2020
87415,2189,2020
87416,4786,2020
87417,5650,2020
87418,849,2020
87419,475,2020
87420,11933,2020
87421,1637,2020
87455,1638,2020
87461,1395,2020
87499,657,2020
87501,15539,2020
87505,30615,2020
87506,13820,2020
87507,50489,2020
87508,18444,2020
87510,843,2020
87511,1837,2020
87512,68,2020
87513,1004,2020
87514,1282,2020
87515,254,2020
87516,94,2020
87517,253,2020
87518,0,2020
87519,519,2020
87520,1201,2020
87521,769,2020
87522,2907,2020
87523,553,2020
87524,89,2020
87525,46,2020
87527,444,2020
87528,3291,2020
87529,5203,2020
87530,682,2020
87531,396,2020
87532,19073,2020
87533,186,2020
87535,1607,2020
87537,2850,2020
87538,355,2020
87539,21,2020
87540,904,2020
87543,44,2020
87544,18976,2020
87548,1036,2020
87549,950,2020
87551,183,2020
87552,2721,2020
87553,1512,2020
87554,0,2020
87556,2159,2020
87557,5104,2020
87558,983,2020
87560,1303,2020
87562,513,2020
87564,156,2020
87565,304,2020
87566,2932,2020
87567,886,2020
87569,632,2020
87571,12066,2020
87573,11,2020
87574,117,2020
87575,1012,2020
87577,351,2020
87578,269,2020
87579,946,2020
87580,463,2020
87581,25,2020
87582,1038,2020
87583,312,2020
87701,18882,2020
87710,1450,2020
87711,901,2020
87712,434,2020
87713,249,2020
87714,1045,2020
87715,456,2020
87718,303,2020
87722,586,2020
87723,206,2020
87724,29,2020
87728,560,2020
87729,88,2020
87730,9,2020
87731,295,2020
87732,1483,2020
87733,84,2020
87734,244,2020
87735,77,2020
87736,21,2020
87740,6865,2020
87742,326,2020
87743,254,2020
87745,845,2020
87746,49,2020
87747,1511,2020
87749,225,2020
87750,0,2020
87752,594,2020
87753,98,2020
87801,9272,2020
87820,98,2020
87821,711,2020
87823,656,2020
87824,63,2020
87825,2302,2020
87827,185,2020
87828,777,2020
87829,744,2020
87830,1062,2020
87831,223,2020
87832,176,2020
87901,6263,2020
87930,797,2020
87931,914,2020
87933,153,2020
87935,1457,2020
87936,375,2020
87937,3622,2020
87939,116,2020
87940,730,2020
87941,680,2020
87942,707,2020
87943,150,2020
88001,37957,2020
88002,1386,2020
88003,618,2020
88004,1326,2020
88005,27257,2020
88007,23505,2020
88008,10734,2020
88009,62,2020
88011,28594,2020
88012,30080,2020
88020,773,2020
88021,18813,2020
88022,1080,2020
88023,2442,2020
88024,25,2020
88025,169,2020
88026,1443,2020
88027,327,2020
88028,370,2020
88029,1116,2020
88030,22906,2020
88032,265,2020
88033,0,2020
88034,18,2020
88038,215,2020
88039,670,2020
88040,62,2020
88041,1201,2020
88042,367,2020
88043,1552,2020
88044,3333,2020
88045,3209,2020
88046,867,2020
88047,1683,2020
88048,2471,2020
88049,304,2020
88051,118,2020
88052,172,2020
88053,61,2020
88055,23,2020
88056,182,2020
88061,17885,2020
88063,13400,2020
88065,456,2020
88072,2685,2020
88081,16136,2020
88101,46133,2020
88103,259,2020
88112,337,2020
88113,178,2020
88114,43,2020
88115,74,2020
88116,370,2020
88118,264,2020
88119,1910,2020
88120,402,2020
88121,163,2020
88124,1082,2020
88125,77,2020
88126,33,2020
88130,17385,2020
88132,228,2020
88134,57,2020
88135,1426,2020
88136,28,2020
88201,26551,2020
88203,30234,2020
88210,18238,2020
88220,37269,2020
88230,4672,2020
88231,3498,2020
88232,2452,2020
88240,41574,2020
88242,7076,2020
88250,266,2020
88252,1892,2020
88253,902,2020
88254,48,2020
88255,22,2020
88256,1843,2020
88260,14836,2020
88262,14,2020
88263,134,2020
88264,0,2020
88265,142,2020
88267,1284,2020
88268,0,2020
88301,1118,2020
88310,36585,2020
88311,1298,2020
88312,2806,2020
88314,151,2020
88316,2097,2020
88317,2118,2020
88318,291,2020
88321,107,2020
88323,0,2020
88324,225,2020
88325,1413,2020
88330,3943,2020
88336,385,2020
88337,1977,2020
88338,139,2020
88339,748,2020
88340,4204,2020
88341,681,2020
88342,5,2020
88343,13,2020
88344,37,2020
88345,8610,2020
88346,2620,2020
88347,60,2020
88348,471,2020
88349,0,2020
88350,262,2020
88351,205,2020
88352,4766,2020
88353,302,2020
88354,98,2020
88355,0,2020
88401,6392,2020
88410,138,2020
88411,102,2020
88414,17,2020
88415,3345,2020
88416,137,2020
88417,0,2020
88418,328,2020
88419,168,2020
88421,55,2020
88422,78,2020
88424,56,2020
88426,1082,2020
88427,132,2020
88430,86,2020
88431,48,2020
88434,342,2020
88435,3681,2020
88436,48,2020
89001,1356,2020
89002,36752,2020
89003,870,2020
89004,266,2020
89005,16048,2020
89007,1430,2020
89008,1162,2020
89010,469,2020
89011,29556,2020
89012,37617,2020
89013,242,2020
89014,41776,2020
89015,42315,2020
89017,20,2020
89018,4694,2020
89019,2068,2020
89020,1375,2020
89021,3136,2020
89022,0,2020
89025,998,2020
89026,0,2020
89027,19087,2020
89029,8301,2020
89030,50313,2020
89031,69016,2020
89032,46495,2020
89039,222,2020
89040,3868,2020
89042,1146,2020
89043,1493,2020
89044,24386,2020
89045,2073,2020
89046,379,2020
89047,216,2020
89048,22242,2020
89049,2449,2020
89052,56242,2020
89054,52,2020
89060,10692,2020
89061,5537,2020
89074,51254,2020
89081,37599,2020
89084,29244,2020
89085,4073,2020
89086,6170,2020
89101,43536,2020
89102,39283,2020
89103,54406,2020
89104,40519,2020
89106,25978,2020
89107,39287,2020
89108,75201,2020
89109,7854,2020
89110,70865,2020
89113,34229,2020
89115,66378,2020
89117,56880,2020
89118,22891,2020
89119,52120,2020
89120,24102,2020
89121,66344,2020
89122,51072,2020
89123,62982,2020
89124,1412,2020
89128,37159,2020
89129,56770,2020
89130,35263,2020
89131,51862,2020
89134,24280,2020
89135,29104,2020
89138,18954,2020
89139,42030,2020
89141,36188,2020
89142,32813,2020
89143,13168,2020
89144,20126,2020
89145,25982,2020
89146,18969,2020
89147,56784,2020
89148,57952,2020
89149,42495,2020
89156,30394,2020
89161,165,2020
89166,25877,2020
89169,21350,2020
89178,42301,2020
89179,7807,2020
89183,41974,2020
89191,487,2020
89301,7962,2020
89310,225,2020
89311,206,2020
89314,251,2020
89316,1228,2020
89317,256,2020
89318,858,2020
89319,235,2020
89402,17,2020
89403,15885,2020
89404,0,2020
89405,103,2020
89406,24475,2020
89408,20982,2020
89409,78,2020
89410,10992,2020
89411,776,2020
89412,75,2020
89413,723,2020
89414,90,2020
89415,3101,2020
89418,244,2020
89419,5380,2020
89420,77,2020
89421,423,2020
89422,177,2020
89423,10636,2020
89424,241,2020
89425,529,2020
89426,268,2020
89427,1115,2020
89428,115,2020
89429,7720,2020
89430,118,2020
89431,39415,2020
89433,21771,2020
89434,26564,2020
89436,44454,2020
89438,85,2020
89439,1244,2020
89440,747,2020
89441,12479,2020
89442,1048,2020
89444,3219,2020
89445,16424,2020
89446,0,2020
89447,8261,2020
89448,1776,2020
89449,2973,2020
89450,18,2020
89451,9304,2020
89460,13727,2020
89501,4435,2020
89502,44881,2020
89503,29993,2020
89506,42742,2020
89508,14198,2020
89509,35558,2020
89510,1671,2020
89511,27874,2020
89512,26690,2020
89519,8602,2020
89521,34101,2020
89523,35065,2020
89701,27328,2020
89702,0,2020
89703,10062,2020
89704,4411,2020
89705,5315,2020
89706,19447,2020
89801,26473,2020
89815,15292,2020
89820,5403,2020
89821,483,2020
89822,2013,2020
89823,363,2020
89825,1101,2020
89826,0,2020
89828,175,2020
89830,99,2020
89831,11,2020
89832,1079,2020
89833,143,2020
89834,166,2020
89835,1544,2020
89883,4373,2020
90001,58974,2020
90002,53402,2020
90003,74117,2020
90004,61105,2020
90005,38885,2020
90006,58560,2020
90007,42380,2020
90008,31900,2020
90010,4108,2020
90011,110750,2020
90012,37268,2020
90013,13009,2020
90014,9126,2020
90015,23900,2020
90016,46340,2020
90017,27832,2020
90018,52444,2020
90019,62816,2020
90020,39366,2020
90021,3285,2020
90022,66168,2020
90023,46517,2020
90024,52069,2020
90025,47438,2020
90026,67657,2020
90027,45996,2020
90028,31385,2020
90029,36126,2020
90031,39497,2020
90032,47857,2020
90033,49695,2020
90034,56416,2020
90035,27725,2020
90036,38111,2020
90037,67377,2020
90038,28592,2020
90039,29966,2020
90040,12363,2020
90041,29888,2020
90042,60509,2020
90043,46358,2020
90044,99980,2020
90045,39795,2020
90046,49828,2020
90047,51057,2020
90048,21766,2020
90049,36610,2020
90056,8058,2020
90057,49771,2020
90058,3003,2020
90059,42311,2020
90061,28755,2020
90062,35908,2020
90063,53846,2020
90064,25988,2020
90065,47389,2020
90066,58851,2020
90067,2560,2020
90068,21590,2020
90069,20035,2020
90071,152,2020
90073,962,2020
90077,8328,2020
90079,0,2020
90089,3740,2020
90090,0,2020
90094,9065,2020
90095,0,2020
90201,100512,2020
90210,19229,2020
90211,9211,2020
90212,11878,2020
90220,51042,2020
90221,50928,2020
90222,34547,2020
90230,33135,2020
90232,14921,2020
90240,26801,2020
90241,42759,2020
90242,41703,2020
90245,16575,2020
90247,47507,2020
90248,11425,2020
90249,26192,2020
90250,95115,2020
90254,19147,2020
90255,74390,2020
90260,34540,2020
90262,69369,2020
90263,1813,2020
90265,18028,2020
90266,35064,2020
90270,27127,2020
90272,21848,2020
90274,24541,2020
90275,41731,2020
90277,34494,2020
90278,40090,2020
90280,94905,2020
90290,5200,2020
90291,27556,2020
90292,23931,2020
90293,12915,2020
90301,39320,2020
90302,29367,2020
90303,23961,2020
90304,26584,2020
90305,15373,2020
90401,7079,2020
90402,11637,2020
90403,24359,2020
90404,23107,2020
90405,27509,2020
90501,42298,2020
90502,18527,2020
90503,44354,2020
90504,32703,2020
90505,36820,2020
90506,0,2020
90601,30623,2020
90602,25426,2020
90603,20780,2020
90604,40545,2020
90605,41162,2020
90606,32631,2020
90620,46228,2020
90621,35448,2020
90623,15624,2020
90630,49378,2020
90631,68748,2020
90638,48704,2020
90640,62873,2020
90650,104524,2020
90660,62507,2020
90670,16410,2020
90680,30807,2020
90701,16500,2020
90703,49633,2020
90704,4201,2020
90706,76339,2020
90710,28566,2020
90712,30773,2020
90713,27905,2020
90715,20505,2020
90716,14170,2020
90717,20919,2020
90720,22998,2020
90723,53949,2020
90731,60813,2020
90732,22561,2020
90740,24288,2020
90742,617,2020
90743,256,2020
90744,56450,2020
90745,55567,2020
90746,27458,2020
90747,0,2020
90755,11458,2020
90802,39165,2020
90803,32241,2020
90804,38151,2020
90805,95094,2020
90806,41280,2020
90807,32699,2020
90808,39602,2020
90810,36657,2020
90813,56726,2020
90814,18714,2020
90815,41854,2020
90822,133,2020
90831,0,2020
91001,36697,2020
91006,32526,2020
91007,33827,2020
91008,1079,2020
91010,26516,2020
91011,20174,2020
91016,41582,2020
91020,8785,2020
91024,10829,2020
91030,25478,2020
91040,20606,2020
91042,26617,2020
91046,191,2020
91101,21920,2020
91103,26837,2020
91104,37784,2020
91105,12648,2020
91106,25205,2020
91107,33481,2020
91108,13175,2020
91201,22786,2020
91202,23399,2020
91203,15794,2020
91204,18950,2020
91205,37549,2020
91206,33781,2020
91207,11318,2020
91208,15146,2020
91210,352,2020
91214,31668,2020
91301,26021,2020
91302,26961,2020
91303,31024,2020
91304,53637,2020
91306,50319,2020
91307,25794,2020
91311,41811,2020
91316,30412,2020
91320,44667,2020
91321,34340,2020
91324,30995,2020
91325,34637,2020
91326,36126,2020
91330,3136,2020
91331,103683,2020
91335,80937,2020
91340,37221,2020
91342,94432,2020
91343,65344,2020
91344,55694,2020
91345,18825,2020
91350,38611,2020
91351,30746,2020
91352,46027,2020
91354,33039,2020
91355,29371,2020
91356,30700,2020
91360,42663,2020
91361,19953,2020
91362,37085,2020
91364,28395,2020
91367,45074,2020
91371,0,2020
91377,13987,2020
91381,19675,2020
91384,28833,2020
91387,41145,2020
91390,19093,2020
91401,40405,2020
91402,70702,2020
91403,25837,2020
91405,56821,2020
91406,54309,2020
91411,24893,2020
91423,32968,2020
91436,16737,2020
91501,19459,2020
91502,11218,2020
91504,27975,2020
